"Student_ID","Certif.bin","Section","Gender","birth.year","Country","Diploma","EMLYON.et","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Country_HDI","Country_HDI.fin","age","CSP.fin","Temps.dispo.fin"
65412,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","une femme",1961,"France","Bac+5 (Master ou équivalent)","Non","Sciences humaines (histoire\, archéologie\, philosophie\, etc)","Cadres et professions intellectuelles","par mon milieu professionnel (collègue)","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","4","1","1","1","1","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",52,"Cadres et professions intellectuelles","Entre deux et quatre heures"
64402,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1975,"France","Bac+5 (Master ou équivalent)","Non","Autre","En recherche d'emploi","par un ami ou une connaissance","J'ai lancé ma première société il y a plus d'un an","1","4","5","1","3","Entre une et deux heures","Oui, dont certains intégralement","5","Non","TH","TH",38,"En recherche d'emploi","Moins de deux heures"
65143,1,"MOOC Effectuation #3","un homme",1967,"France","Bac+2 (Deug, IUT, BTS ou équivalent)","Non","Autre","Employés","autre","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","3","3","3","2","4","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",46,"Employés","Entre deux et quatre heures"
27238,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1979,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Artisans, commerÃ§ants, chefs d'entreprise","autre","J'ai un projet de création d'entreprise (phase de réflexion),J'ai lancé ma première société il y a plus d'un an","1","1","1","1","5","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",34,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
36494,1,"MOOC Effectuation #3","un homme",1964,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise","1","3","1","1","1","Entre quatre et six heures","Oui, dont certains intégralement","5","Non","TH","TH",49,"Cadres et professions intellectuelles","Entre quatre et six heures"
64249,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1964,"France","Bac+8 (Doctorat ou équivalent)","Non","Sciences médicales","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","2","2","2","1","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",49,"Cadres et professions intellectuelles","Moins de deux heures"
42674,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66708,1,"MOOC Effectuation #3","un homme",1955,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","3","3","1","1","2","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",58,"Cadres et professions intellectuelles","Entre deux et quatre heures"
65097,1,"MOOC Effectuation #3, Laboratoire Effectuation #3","un homme",1971,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","sur un réseau social","J'ai un projet de création d'entreprise (phase de réflexion)","1","1","1","1","5","Entre une et deux heures","Oui, dont certains intégralement","5","Non","TH","TH",42,"Cadres et professions intellectuelles","Moins de deux heures"
64629,1,"MOOC Effectuation #3","un homme",1984,"France","Bac+5 (Master ou équivalent)","Non","Autre","Professions intermédiaires","par un ami ou une connaissance","J'ai lancé ma première société il y a plus d'un an","3","4","4","1","4","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",29,"Autre","Entre deux et quatre heures"
64221,1,"MOOC Effectuation #3","un homme",1984,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J'ai lancé ma première société il y a plus d'un an","3","1","1","1","4","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",29,"Cadres et professions intellectuelles","Entre deux et quatre heures"
66833,1,"MOOC Effectuation #3","un homme",1968,"France","Bac+5 (Master ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","Artisans, commerÃ§ants, chefs d'entreprise","par mon milieu universitaire (Professeur, etc)","J'ai lancé ma première société il y a plus d'un an","2","1","3","4","2","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",45,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
64685,1,"MOOC Effectuation #3","une femme",1975,"France","Bac+3 (Licence ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","Artisans, commerÃ§ants, chefs d'entreprise","sur un réseau social","Jâ€™ai lancé ma première société il y a plus d'un an,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","4","2","1","1","5","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",38,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
67971,1,"MOOC Effectuation #3","un homme",1977,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","2","2","3","1","4","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",36,"Cadres et professions intellectuelles","Entre deux et quatre heures"
48254,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","un homme",1958,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par une communication de Unow","J'ai lancé ma première société il y a plus d'un an","1","1","1","1","3","Entre deux et quatre heures","Oui, dont certains intégralement","4","Non","TH","TH",55,"Cadres et professions intellectuelles","Entre deux et quatre heures"
64520,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7124,1,"MOOC Effectuation #3","un homme",1965,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","1","1","4","1","4","Entre une et deux heures","Oui, dont certains intégralement","4","Non","TH","TH",48,"Cadres et professions intellectuelles","Moins de deux heures"
41039,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1954,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Retraités","par une communication de l'EMLYON","Je n'ai aucune expérience en création d'entreprise","1","2","2","1","4","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","TH","TH",59,"Autre","Entre deux et quatre heures"
26853,1,"MOOC Effectuation #3","un homme",1980,"Viet Nam","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Artisans, commerÃ§ants, chefs d'entreprise","par un ami ou une connaissance","J'ai déjÃ  créé plusieurs entreprises","4","2","1","1","4","Moins d'une heure","Oui, dont certains intégralement","5","Non","H","H&M",33,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
66581,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1974,"France","Bac+5 (Master ou équivalent)","Non","Mathématiques\, informatique","Cadres et professions intellectuelles","par un article ou un blog sur Internet","Je n'ai aucune expérience en création d'entreprise,J'ai un projet de création d'entreprise (phase de réflexion)","1","2","2","1","3","Entre quatre et six heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",39,"Cadres et professions intellectuelles","Entre quatre et six heures"
67380,1,"Laboratoire Effectuation #3, MOOC Effectuation #3","une femme",1977,"France","Bac+5 (Master ou équivalent)","Non","Autre","Artisans, commerÃ§ants, chefs d'entreprise","autre","J'ai lancé ma première société il y a plus d'un an,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","1","5","1","4","Entre quatre et six heures","Oui, dont certains intégralement","5","Non","TH","TH",36,"Artisans, commerÃ§ants, chefs d'entreprise","Entre quatre et six heures"
68160,1,"MOOC Effectuation #3","un homme",1991,"France","Bac+5 (Master ou équivalent)","Oui","Ingénierie et technologies","Etudiants","par une communication de l'EMLYON","J'ai un projet de création d'entreprise (phase de réflexion)","5","1","1","1","2","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Oui","TH","TH",22,"Etudiants","Moins de deux heures"
65608,1,"MOOC Effectuation #3","un homme",1964,"France","Bac+8 (Doctorat ou équivalent)","Non","Sciences sociales (économie\, sciences politiques\, sociologie\, etc)","Artisans, commerÃ§ants, chefs d'entreprise","par un ami ou une connaissance","J'ai lancé ma première société il y a plus d'un an","1","1","1","3","1","Entre une et deux heures","Oui, dont certains intégralement","3","Non","TH","TH",49,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
66854,1,"MOOC Effectuation #3","une femme",1971,"France","Bac+3 (Licence ou équivalent)","Non","Management/Gestion d'entreprise","Professions intermédiaires","par un ami ou une connaissance","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","4","1","1","2","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",42,"Autre","Moins de deux heures"
64320,1,"Laboratoire, MOOC Effectuation #3, Laboratoire Effectuation #3","un homme",1979,"France","Bac+5 (Master ou équivalent)","Non","Ingénierie et technologies","Artisans, commerÃ§ants, chefs d'entreprise","par un article ou un blog sur Internet","J'ai lancé ma première société il y a plus d'un an,J'accompagne des créateurs d'entreprises dans le cadre de mon travail","1","1","5","1","3","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",34,"Artisans, commerÃ§ants, chefs d'entreprise","Entre deux et quatre heures"
64921,1,"Laboratoire Effectuation #3, MOOC Effectuation #3, Laboratoire","une femme",1982,"France","Bac+5 (Master ou équivalent)","Non","Mathématiques\, informatique","En recherche d'emploi","par un article ou un blog sur Internet","Jâ€™ai un projet de création dâ€™entreprise (phase de réflexion)","1","1","3","1","4","Entre deux et quatre heures","Oui, mais tous suivis partiellement","3","Non","TH","TH",31,"En recherche d'emploi","Entre deux et quatre heures"
65523,1,"Laboratoire, Laboratoire Effectuation #3, MOOC Effectuation #3","un homme",1964,"France","Bac+5 (Master ou équivalent)","Non",NA,"Artisans, commerÃ§ants, chefs d'entreprise","autre","Je suis en train de créer mon entreprise (phase de démarrage)","4","4","3","1","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",49,"Artisans, commerÃ§ants, chefs d'entreprise","Moins de deux heures"
64484,1,"MOOC Effectuation #3, Laboratoire Effectuation #3, Laboratoire","un homme",1980,"Belgique","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J'accompagne des créateurs d'entreprises dans le cadre de mon travail","2","3","3","1","4","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","5","Non","TH","TH",33,"Cadres et professions intellectuelles","Moins de deux heures"
64178,1,"MOOC Effectuation #3","une femme",1983,"France","Bac+5 (Master ou équivalent)","Non","Mathématiques\, informatique","Cadres et professions intellectuelles","autre","Je n'ai aucune expérience en création d'entreprise","2","3","5","1","2","Entre deux et quatre heures","Non, c'est ma première participation Ã  un MOOC","4","Non","TH","TH",30,"Cadres et professions intellectuelles","Entre deux et quatre heures"
3111,1,"Laboratoire Effectuation #3, MOOC Effectuation #3","une femme",1975,"France","Bac+5 (Master ou équivalent)","Non","Autre","En recherche d'emploi","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","1","3","5","4","4","Entre deux et quatre heures","Oui, dont certains intégralement","5","Non","TH","TH",38,"En recherche d'emploi","Entre deux et quatre heures"
64837,1,"Laboratoire Effectuation #3, Laboratoire, MOOC Effectuation #3","une femme",1987,"France","Bac+5 (Master ou équivalent)","Non","Management/Gestion d'entreprise","En recherche d'emploi","par un ami ou une connaissance","J'ai un projet de création d'entreprise (phase de réflexion)","2","2","3","2","3","Entre une et deux heures","Non, c'est ma première participation Ã  un MOOC","3","Non","TH","TH",26,"En recherche d'emploi","Moins de deux heures"
