"Student_ID","Current.Score","Section","Gender","birth.year","Country","Diploma","Formation","CSP","How.heard","Exp.crea","Curiosity.MOOC","Certif.self.sat","Rencontres","Certif.work","Incitation","Mot","Temps.Dispo","Exp.MOOC","Completion.proba","EMLyon","Instit.brand","motiv.princ","diffic","encad.disp","How.contact","entour","entour.inter","Satisf","Proba.reco","Eval.diffic","Estimated.hours","Part.labo","Plat.satisf","Peer.eval.relev","Country_HDI","Country_HDI.fin","CSP.fin","Temps.dispo.fin","EMLyon.et"
32045,NA,"Effectuation #2","un homme","1974","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par une communication de l'EMLYON","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","5","2","1","1","2",NA,"Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Oui","2. Oui, c'est un paramËtre trËs important","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈ ‡† trouver du temps,Manque d'encadrement","Peu disponibles","Èchanges sur les fils de discussion de la plateforme","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","4","Moyen","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","Je n'ai pas participÈ ‡† l'activitÈ mi-MOOC","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
20212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4. Non, n'Ètait pas le critËre principal","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈ ‡† accÈder ‡† un ordinateur avec Internet,Lenteur ou ruptures de la connexion Internet,DifficultÈ ‡† trouver du temps,Manque de collaboration avec les pairs","Disponibles","discussion et lectures du groupe Facebook","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","5","Facile","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","TrËs satisfaisante","Je n'ai pas participÈ ‡† l'activitÈ mi-MOOC",NA,NA,NA,NA,NA
29725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26851,NA,"Effectuation #2","un homme","1992","Cameroun","Bac+2 (Deug, IUT, BTS ou Èquivalent)","IngÈnierie et technologies","Etudiants","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","5","5","2","3","contenu de la formation en vue de monter ma propre entreprise","Entre une et deux heures","Oui, dont certains intÈgralement","5","Non","2. Oui, c'est un paramËtre trËs important","La volontÈ d'acquÈrir de nouvelles compÈtences","Lenteur ou ruptures de la connexion Internet","Peu disponibles","rencontres ‚Äúphysiques‚Äù (en face-‡†-face)","Oui, des amis","S'encourager mutuellement ‡† poursuivre le MOOC","4","4","Moyen","De 30 minutes ‡† 1 heure","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","4","B","B","Etudiants","Moins de deux heures","0"
5599,NA,"Effectuation #2","un homme","1985","Burkina Faso","Bac+5 (Master ou Èquivalent)","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","Cadres et professions intellectuelles","par une communication de Unow","Je n'ai aucune expÈrience en crÈation d'entreprise","5","5","5","1","2","Entreprendre un jour dans l  Èlevage des poules pondeuses","Entre deux et quatre heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
32620,NA,"Effectuation #2","un homme","1987","Congo-Kinshasa","Bac+5 (Master ou Èquivalent)","MathÈmatiques\, informatique","EmployÈs","par mon milieu professionnel (collËgue)","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","1","5","5","1","3","L'entrepreneuriat est un domaine qui me fascine beaucoup","Entre une et deux heures","Oui, dont certains intÈgralement","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","EmployÈs","Moins de deux heures","0"
26870,72,"Effectuation #2","une femme","1982","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Artisans, commerÁants, chefs d'entreprise","par une communication de l'EMLYON","Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","5","4","3","1","3","Le sujet (en lien avec mon actualitÈ personnelle)","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Oui","1. Oui, dÈcisif","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","DifficultÈ ‡† trouver du temps","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","4","Moyen","De 30 minutes ‡† 1 heure","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","3","TH","TH","Artisans, commerÁants, chefs d'entreprise","Moins de deux heures","0"
28535,NA,"Effectuation #2","une femme","1984","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","2","4","2","4","4","J'ai toujours eu un attrait pour l'entrepreneuriat en disant toujours que c'Ètait pour des personnes visionnaires et crÈatives, ce qui n'est pas mon cas. Quand j'ai lu l'intitulÈ du programme, je me suis dit que ce cours Ètait pour moi, pour dÈconstruire les mythes et prendre confiance en moi, surtout que je suis en phase de rÈflexion pour lancer une activitÈ !","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","3. Oui, cela a aidÈ","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","DifficultÈ ‡† trouver du temps,DifficultÈs ‡† ‡† utiliser la plateforme","Disponibles","discussion et lectures du groupe Facebook,Èchanges sur les fils de discussion de la plateforme","Oui, des amis","S'encourager mutuellement ‡† poursuivre le MOOC","3","3","Facile","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Peu satisfaisante","4","TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
27056,NA,"Effectuation #2","un homme","1991","France","Bac+2 (prÈpas)","IngÈnierie et technologies","Etudiants","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","2","2","1","1","1","Formation personnelle","Entre deux et quatre heures","Oui, dont certains intÈgralement","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Entre deux et quatre heures","0"
29298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26957,NA,"Effectuation #2","un homme","1985","France","Bac+8 (Doctorat ou Èquivalent)","Sciences mÈdicales","Cadres et professions intellectuelles","par un article ou un blog sur Internet","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","5","3","3","1","4","DÈcouvrir le fonctionnement d'un MOOC sur un sujet qui m'interesse","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","5","Non","2. Oui, c'est un paramËtre trËs important","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","DifficultÈ ‡† trouver du temps","Disponibles","Èchanges sur les fils de discussion de la plateforme","Non, personne dans mon entourage ne s'est inscrit ‡† ce MOOC","Non concernÈ","4","4","Facile","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","TrËs satisfaisante","5","TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
25392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27798,100,"Effectuation #2","un homme","1985","CÙte d'Ivoire","Bac+5 (Master ou Èquivalent)","Autre","En recherche d'emploi","sur un rÈseau social","Je n'ai aucune expÈrience en crÈation d'entreprise","1","5","5","1","4","valoriser mon CV","Entre deux et quatre heures","Oui, dont certains intÈgralement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","En recherche d'emploi","Entre deux et quatre heures","0"
32009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32336,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31375,100,"Effectuation #2","un homme","1980","Canada francophone (QuÈbec)","Bac+3 (Licence ou Èquivalent)","Management/Gestion d  entreprise","EmployÈs","sur un rÈseau social","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","3","4","5","1","4","J' habiterai au QuÈbec en april 2014, je pense que passer cet Mooc me permettra d'amÈliorer mon niveau de franÁais et peut-√™tre connaÓtre des autres Ètudiants quÈbecoises. ","Entre quatre et six heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","EmployÈs","Entre quatre et six heures","0"
27467,NA,"Effectuation #2","un homme","1988","France","Bac+5 (Master ou Èquivalent)","Sciences sociales (Èconomie\, sciences politiques\, sociologie\, etc)","Etudiants","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","1","4","3","1","2","j'aime decouvrir de nouvelles connaissances et compÈtences","Entre une et deux heures","Oui, dont certains intÈgralement","3","Non","3. Oui, cela a aidÈ","Le fait de pouvoir valoriser l'attestation dans mes Ètudes ou ma carriËre","DifficultÈ ‡† trouver du temps","Disponibles","discussion et lectures du groupe Facebook","Oui des camarades de promotion (dans le cas des Ètudiants)","S'encourager mutuellement ‡† poursuivre le MOOC","4","4","Facile","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","3","TH","TH","Etudiants","Moins de deux heures","0"
27775,NA,"Effectuation #2","une femme","1985","France","Bac+3 (Licence ou Èquivalent)","Art et design","EmployÈs","sur un rÈseau social","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","3","1","1","3","3","Une autre approche de la crÈation d'entreprise","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","EmployÈs","Moins de deux heures","0"
29814,100,"Effectuation #2","un homme","1989","France","Bac+3 (Licence ou Èquivalent)","Langues et lettres","Etudiants","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","4","5","5","3","4","Pour bien s'adapter les cours franÁais dans l'avenir","Entre une et deux heures","Oui, mais tous suivis partiellement","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Moins de deux heures","0"
21589,100,"Effectuation #2","un homme","1962","France","Bac+5 (Master ou Èquivalent)","Communication et sciences de l'information (Journalisme\, etc)","Cadres et professions intellectuelles","par une communication de l'EMLYON","J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","5","1","1","1","2","enqu√™te journalistique","Entre une et deux heures","Oui, mais tous suivis partiellement","1","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
29946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32140,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29630,100,"Effectuation #2","une femme","1972","France","Bac+5 (Master ou Èquivalent)","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","Cadres et professions intellectuelles","par un ami ou une connaissance","J'accompagne des crÈateurs d'entreprises dans le cadre de mon travail","5","2","1","3","4","DÈveloppement d'un projet en intraprenariat, responsable de pÙle et membre du CODIR de ma sociÈtÈ","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","3","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
26620,NA,"Laboratoire, Effectuation #2","un homme","1964","France","Bac+5 (Master ou Èquivalent)","Management/Gestion d  entreprise","Cadres et professions intellectuelles","par un ami ou une connaissance","J  ai un projet de crÈation d  entreprise (phase de rÈflexion),J  ai dÈj√† crÈÈ plusieurs entreprises","2","4","1","1","5","J'ai un projet que je souhaite mener d'une autre maniËre ","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","5","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
30457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28396,NA,"Effectuation #2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31342,NA,"Effectuation #2","un homme","1994","France","Bac ou Èquivalent","Langues et lettres","Etudiants","par un ami ou une connaissance","Je n'ai aucune expÈrience en crÈation d'entreprise","5","4","5","1","5","Parce que j'aspire √† crÈer ma propre entreprise c'est pourquoi je souhaiterai acquerir des connaissances en la matiËre","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","2. Oui, c'est un paramËtre trËs important","La satisfaction personnelle d'‡™tre allÈ jusqu'au bout de la formation","Lenteur ou ruptures de la connexion Internet,DifficultÈ ‡† trouver du temps","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Oui, des membres de ma famille","S'encourager mutuellement ‡† poursuivre le MOOC","4","4","Moyen","De 1 ‡† 2 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","3","TH","TH","Etudiants","Moins de deux heures","0"
27606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27063,NA,"Laboratoire, Effectuation #2","une femme","1983","France","Bac+5 (Master ou Èquivalent)","Langues et lettres","Cadres et professions intellectuelles","autre","Je suis en train de crÈer mon entreprise (phase de dÈmarrage)","2","2","2","1","2","Mieux comprendre les tenants et aboutissants de l'entrepreneuriat.","Entre deux et quatre heures","Oui, dont certains intÈgralement","4","Non","3. Oui, cela a aidÈ","La volontÈ d'acquÈrir de nouvelles compÈtences","Manque de collaboration avec les pairs","Disponibles","Èchanges sur les fils de discussion de la plateforme","Oui, des amis","Des personnes de mon entourage ont suivi le MOOC\, mais nous n'avons pas interagi","4","5","Moyen","De 1 ‡† 2 heures","Oui\, j'ai soumis un projet en tant que Porteur de Projet","Satisfaisante","4","TH","TH","Cadres et professions intellectuelles","Entre deux et quatre heures","0"
26793,85,"Effectuation #2","une femme","1991","France","Bac+2 (Deug, IUT, BTS ou Èquivalent)","Sciences naturelles (Agronomie\, biologie\, physique\, chimie\, etc)","EmployÈs","par un article ou un blog sur Internet","Je n'ai aucune expÈrience en crÈation d'entreprise","1","5","5","1","3","Je dÈsire prÈcisÈ mon orientation en intÈgrant une 3Ëme annÈe de licence pour faire du management d'industries agroalimentaires. Pour pouvoir bien manager une entreprise, il faut comprendre comment elle fonctionne, de plus j'aimerais √† termes crÈer ma propre entreprise aprËs une expÈrience de chef de projet.","Entre deux et quatre heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","EmployÈs","Entre deux et quatre heures","0"
32342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30606,NA,"Effectuation #2","une femme",NA,"France","Bac+2 (Deug, IUT, BTS ou Èquivalent)",NA,"EmployÈs","autre","Je n'ai aucune expÈrience en crÈation d'entreprise,J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","1","3","3","1","1",NA,"Entre une et deux heures","Oui, dont certains intÈgralement","5","Non","5. Non, ce n'Ètait pas un critËre important","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈ ‡† trouver du temps","Disponibles","je n'ai pas ÈchangÈ avec les autres participants",NA,"Non concernÈ","4","5","Moyen","De 2 ‡† 4 heures","Non\, j'ai compris ce qu'Ètait le Laboratoire mais je n'y ai pas participÈ","Satisfaisante","3","TH","TH","EmployÈs","Moins de deux heures","0"
28130,NA,"Effectuation #2","un homme","1994","France","Bac ou Èquivalent","Autre","Etudiants","sur un rÈseau social","J  ai un projet de crÈation d  entreprise (phase de rÈflexion)","3","5","5","1","4","Se former pour mieux entreprendre ! Benficier de l'expertise de l'EM Lyon dans ce domaine","Entre quatre et six heures","Non, c'est ma premiËre participation √† un MOOC","4","Non",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TH","TH","Etudiants","Entre quatre et six heures","0"
30131,72,"Effectuation #2","un homme","1967","France","Bac+3 (Licence ou Èquivalent)","IngÈnierie et technologies","Cadres et professions intellectuelles","par un ami ou une connaissance","J  ai lancÈ ma premiËre sociÈtÈ il y a plus d'un an","3","1","1","1","3","pour amÈliorer ma faÁon d'entreprendre","Entre une et deux heures","Non, c'est ma premiËre participation √† un MOOC","4","Non","5. Non, ce n'Ètait pas un critËre important","La volontÈ d'acquÈrir de nouvelles compÈtences","DifficultÈs ‡† ‡† utiliser la plateforme","Disponibles","je n'ai pas ÈchangÈ avec les autres participants","Oui, des amis","S'encourager mutuellement ‡† poursuivre le MOOC","4","4","TrËs facile","De 1 ‡† 2 heures","Oui\, j'ai soumis un projet en tant que Porteur de Projet","Satisfaisante","4","TH","TH","Cadres et professions intellectuelles","Moins de deux heures","0"
